Type,Title,eclrow,Content,eclrow7,Content8,Image
 Bessagi Home , 82271257 ,Useful luminous flux, 4 500,Energy consumption in on-mode, 41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Obeaming , O19-CL3-N ,Useful luminous flux, 285,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08124E ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 iGuzzini illuminazione S.p.A , 2.528.054.00 ,Useful luminous flux, 3 965,Energy consumption in on-mode, 51,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Power beauty (Dong guan) Industrial , PBB-1630 ,Useful luminous flux, 200,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bessagi Home , 82271250 ,Useful luminous flux, 4 200,Energy consumption in on-mode, 39,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 avalux , 5007398 ,Useful luminous flux, 1 820,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08127B ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08126B ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08124B ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08124C ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Kosnic , MAU206 ,Useful luminous flux, 460,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bessagi Home , 82271245 ,Useful luminous flux, 2 500,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 iGuzzini illuminazione S.p.A , 2.528.030.00 ,Useful luminous flux, 3 400,Energy consumption in on-mode, 44,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08126C ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08126E ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 BLULAXA , 49457 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bessagi Home , 82271259 ,Useful luminous flux, 4 500,Energy consumption in on-mode, 41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bessagi Home , 82271231 ,Useful luminous flux, 4 500,Energy consumption in on-mode, 41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bessagi Home , 82271232 ,Useful luminous flux, 4 500,Energy consumption in on-mode, 41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bessagi Home , 82271238 ,Useful luminous flux, 4 100,Energy consumption in on-mode, 41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 avalux , 5007397 ,Useful luminous flux, 1 000,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML114A ,Useful luminous flux, 255,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 BLULAXA , 49459 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08126D ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08124D ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bessagi Home , 82271269 ,Useful luminous flux, 6 100,Energy consumption in on-mode, 56,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Bessagi Home , 82271237 ,Useful luminous flux, 4 100,Energy consumption in on-mode, 41,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Premium Living , 82271230 ,Useful luminous flux, 1 800,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 avalux , 5007399 ,Useful luminous flux, 2 265,Energy consumption in on-mode, 22,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Power beauty (Dong guan) Industrial , PBG-1238 ,Useful luminous flux, 200,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Ouyulong , QL-SC-0023-24W(50K) ,Useful luminous flux, 2 600,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08126A ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Switch On , HG08124A ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LSC Smart Connect , 2578539 ,Useful luminous flux, 806,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LSC Smart Connect , 3000272 ,Useful luminous flux, 806,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 iGuzzini illuminazione S.p.A , 2.317.937.00 ,Useful luminous flux, 3 650,Energy consumption in on-mode, 42,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 SPL , L024362430 ,Useful luminous flux, 180,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
  SIA DEPO DIY , GRL1261D-X ,Useful luminous flux, 320,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Switch On , HG08127A ,Useful luminous flux, 350,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Switch On , HG08127C ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
" Shenzhen Heng Chong Zhi Chuang trading co., ltd. ", SL-0121 ,Useful luminous flux, 506,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 Furnika Sp. z o.o. SK , FS-5050-60D-WW ,Useful luminous flux, 520,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Ouyulong , QL-RC-0023-24W-(50K) ,Useful luminous flux, 2 600,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LEDVANCE , AC41632 ,Useful luminous flux, 6 400,Energy consumption in on-mode, 32,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 LEDVANCE , AC41633 ,Useful luminous flux, 9 200,Energy consumption in on-mode, 46,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 MST , 1010127233 ,Useful luminous flux, 4 923,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 MST , 1010127234 ,Useful luminous flux, 2 209,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 LEDVANCE , AC41634 ,Useful luminous flux, 12 900,Energy consumption in on-mode, 67,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 MST , 1010127232 ,Useful luminous flux, 4 671,Energy consumption in on-mode, 25,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 CENTURY , INM1C-021427 ,Useful luminous flux, 250,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 CENTURY , INM1-041440 ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 CENTURY , INM1-021427 ,Useful luminous flux, 250,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 CENTURY , INM1-041427 ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 CENTURY , INM1-041440BL2 ,Useful luminous flux, 470,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 CENTURY , INM1C-021427BL2 ,Useful luminous flux, 250,Energy consumption in on-mode, 2,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lena Lighting S.A. , 669873 ,Useful luminous flux, 3 100,Energy consumption in on-mode, 33,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Calex , 1001001800 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Calex , 1001002000 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Calex , 1001002200 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AIGOSTAR , A67 20W 220-240V 3000K E27 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Ouyulong , QL-RC-0023-24W(50K) ,Useful luminous flux, 2 600,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Calex , 1001002100 ,Useful luminous flux, 470,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AIGOSTAR , A67 20W 220-240V 6500K E27 ,Useful luminous flux, 2 100,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AIGOSTAR , A60 Light control 8W 220-240V 3000K E27 ,Useful luminous flux, 730,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 AIGOSTAR , A60 Light control 8W 220-240V 6500K E27 ,Useful luminous flux, 730,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Calex , 5002000100 ,Useful luminous flux, 345,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 MST , 1010127257 ,Useful luminous flux, 5 901,Energy consumption in on-mode, 31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Universal Science , R0485014070400 ,Useful luminous flux, 2 781,Energy consumption in on-mode, 16,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 MST , 1010127256 ,Useful luminous flux, 5 618,Energy consumption in on-mode, 31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Lena Lighting S.A. , 957635 ,Useful luminous flux, 10 000,Energy consumption in on-mode, 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Lena Lighting S.A. , 957642 ,Useful luminous flux, 10 000,Energy consumption in on-mode, 69,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 MST , 1010127258 ,Useful luminous flux, 5 901,Energy consumption in on-mode, 31,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png
 Lena Lighting S.A. , 957628 ,Useful luminous flux, 21 400,Energy consumption in on-mode, 180,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Universal Science , R0498003070100 ,Useful luminous flux, 4 009,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 957840 ,Useful luminous flux, 6 200,Energy consumption in on-mode, 52,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 957833 ,Useful luminous flux, 6 200,Energy consumption in on-mode, 52,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 TCI , 128708/940AP ,Useful luminous flux, 1 650,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 957611 ,Useful luminous flux, 21 400,Energy consumption in on-mode, 180,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 Lena Lighting S.A. , 643859 ,Useful luminous flux, 4 450,Energy consumption in on-mode, 36,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png
 BLULAXA , 48969 ,Useful luminous flux, 810,Energy consumption in on-mode, 7,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lena Lighting S.A. , 957871 ,Useful luminous flux, 8 400,Energy consumption in on-mode, 76,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lena Lighting S.A. , 021053 ,Useful luminous flux, 5 270,Energy consumption in on-mode, 53,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lena Lighting S.A. , 703942 ,Useful luminous flux, 5 050,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Universal Science , R0485013070403 ,Useful luminous flux, 2 191,Energy consumption in on-mode, 17,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lena Lighting S.A. , 957864 ,Useful luminous flux, 4 100,Energy consumption in on-mode, 37,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Lena Lighting S.A. , 021039 ,Useful luminous flux, 2 820,Energy consumption in on-mode, 26,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 2R , LED E PLUS PRO SMD 75W 4000K ,Useful luminous flux, 9 000,Energy consumption in on-mode, 75,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 2R , LED E PLUS PRO SMD 75W 6000K ,Useful luminous flux, 9 000,Energy consumption in on-mode, 75,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png
 Calex , 1301002500 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CENTURY , ONH1G-081440 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 COLORS , DB81201208NO8WW-14.4W ,Useful luminous flux, 780,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CENTURY , ONH1G-081465 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
﻿ CENTURY , ONH1G-082740 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML241A ,Useful luminous flux, 1 500,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML242A ,Useful luminous flux, 1 500,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML250A ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML252A ,Useful luminous flux, 1 160,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21168 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21204 ,Useful luminous flux, 455,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CENTURY , ONH1G-081430 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML240A ,Useful luminous flux, 1 500,Energy consumption in on-mode, 15,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML246A ,Useful luminous flux, 2 490,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML251A ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML254A ,Useful luminous flux, 1 160,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CENTURY , ONH1G-082730 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CENTURY , ONM1-081430 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CENTURY , ONM1-081440 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21212 ,Useful luminous flux, 250,Energy consumption in on-mode, 3,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21143 ,Useful luminous flux, 806,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21136 ,Useful luminous flux, 1 055,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML245A ,Useful luminous flux, 1 850,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , MC025A ,Useful luminous flux, 480,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CRAFTON , KCD01 / BK-20W 4000K / CFN00030 ,Useful luminous flux, 1 575,Energy consumption in on-mode, 20,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 LIFE Electronics SpA , 39.922150CDM30 ,Useful luminous flux, 470,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21153 ,Useful luminous flux, 800,Energy consumption in on-mode, 11,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21150 ,Useful luminous flux, 930,Energy consumption in on-mode, 13,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML244A ,Useful luminous flux, 1 850,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML248A ,Useful luminous flux, 2 490,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML249A ,Useful luminous flux, 900,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 OUTON  , DS509A ,Useful luminous flux, 750,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Lena Lighting S.A. , 703935 ,Useful luminous flux, 4 650,Energy consumption in on-mode, 50,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CGN , C-LDD-001 ,Useful luminous flux, 728,Energy consumption in on-mode, 10,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML243A ,Useful luminous flux, 1 850,Energy consumption in on-mode, 18,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML247A ,Useful luminous flux, 2 490,Energy consumption in on-mode, 24,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 IMPERIA , ML253A ,Useful luminous flux, 1 160,Energy consumption in on-mode, 12,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 CENTURY , ONH1G-082765 ,Useful luminous flux, 806,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21147 ,Useful luminous flux, 425,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21148 ,Useful luminous flux, 425,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21142 ,Useful luminous flux, 806,Energy consumption in on-mode, 9,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 V-TAC , 21200 ,Useful luminous flux, 445,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png
 Universal Science , MC956125050WW0 ,Useful luminous flux, 11 448,Energy consumption in on-mode, 133,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 218891 ,Useful luminous flux, 440,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 218914 ,Useful luminous flux, 433,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 CENTURY , ONM1-061440 ,Useful luminous flux, 490,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 CENTURY , ONH1G-062765 ,Useful luminous flux, 490,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 OUTON  , DS902 ,Useful luminous flux, 350,Energy consumption in on-mode, 8,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 CENTURY , ONH1G-062730 ,Useful luminous flux, 490,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 218887 ,Useful luminous flux, 375,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 218888 ,Useful luminous flux, 447,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 CENTURY , ONH1G-061465 ,Useful luminous flux, 490,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 218890 ,Useful luminous flux, 384,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 V-TAC , 218913 ,Useful luminous flux, 406,Energy consumption in on-mode, 5,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 CENTURY , ONH1G-062740 ,Useful luminous flux, 490,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 CENTURY , ONH1G-061430 ,Useful luminous flux, 490,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 CENTURY , ONH1G-061440 ,Useful luminous flux, 490,Energy consumption in on-mode, 6,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 SCHULLER , 168304 ,Useful luminous flux, 1 440,Energy consumption in on-mode, 72,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png
 BLULAXA , 49429 ,Useful luminous flux, 810,Energy consumption in on-mode, 4,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png
 Lena Lighting S.A. , 912665 ,Useful luminous flux, 8 200,Energy consumption in on-mode, 49,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
 Lena Lighting S.A. , 912672 ,Useful luminous flux, 4 750,Energy consumption in on-mode, 28,https://eprel.ec.europa.eu/assets/images/label/thumbnails/B-Left-MediumGreen-WithAGScale.png
