,Type,Brand,Model,Type_consumption,Consumption,Label,Other
0,TV/Monitor, IIYAMA CORPORATION , GB2770HSU-B5 ,W,0.0188,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
1,TV/Monitor, IIYAMA CORPORATION , B1980D-B5 ,W,0.0145,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
2,TV/Monitor, IIYAMA CORPORATION , B1980D-W5 ,W,0.0145,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
3,TV/Monitor, IIYAMA CORPORATION , GB2470HSU-B5 ,W,0.018600000000000002,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
4,TV/Monitor, IIYAMA CORPORATION , XB2481HS-B5 ,W,0.0176,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
5,TV/Monitor, HKC , HV24F1 ,W,0.04,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
6,TV/Monitor, SINUDYNE , SI32A2250SM ,W,0.03,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
7,TV/Monitor, SINUDYNE , SI3222HV ,W,0.029,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
8,TV/Monitor, LG Electronics Inc. , 65WN960H0LD ,W,0.213, G,HDR
10,TV/Monitor, Samsung , HG75Q60BAEU ,W,0.201, G,HDR
11,TV/Monitor, iFFALCON , iFF55U62X1 ,W,0.09, G,HDR
12,TV/Monitor, TELECO s.p.a , TEK15W9 ,W,0.0099,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
13,TV/Monitor, Samsung , HG65Q60BAEU ,W,0.164, G,HDR
14,TV/Monitor, Samsung , HG50Q60BAEU ,W,0.102, G,HDR
15,TV/Monitor, Samsung , HG55Q60BAEU ,W,0.13, G,HDR
16,TV/Monitor, Samsung , GQ98QN100BT ,W,0.608, G,HDR
17,TV/Monitor, Samsung , HG43Q60BAEU ,W,0.101, G,HDR
18,TV/Monitor, Samsung , QE98QN100BT ,W,0.608, G,HDR
19,TV/Monitor, Weichensi , SF15 ,W,0.007, D,HDR
20,TV/Monitor, Planar , PLN2400_ ,W,0.0124,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
21,TV/Monitor, Planar , PCT2265_ ,W,0.0146,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
22,TV/Monitor, Planar , PCT2435_ ,W,0.018,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
23,TV/Monitor, acer , ASV15-1BP ,W,0.013,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
24,TV/Monitor, acer , ASV15-1B ,W,0.013,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
25,TV/Monitor, Planar , PXN2710Q_ ,W,0.026,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
26,TV/Monitor, Planar , PZN2710Q_ ,W,0.026,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
27,TV/Monitor, We. by Loewe , We. SEE 43 60512*91 ,W,0.082, G,HDR
28,TV/Monitor, LOEWE. , bild c.43 60442*91 ,W,0.082, G,HDR
30,TV/Monitor, KOORUI , 15B2 ,W,0.007,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,SDR
31,TV/Monitor," Shenzhen Cote Cheng Electronic Co.,Ltd ",  icote-010 ,W,0.0075,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
32,TV/Monitor, IIYAMA CORPORATION , TF1015MC-B2 B ,W,0.0067,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
33,TV/Monitor, AG Neovo , LA-2702 ,W,0.018699999999999998,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
34,TV/Monitor, LG Electronics , 24ML60SP ,W,0.0177,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
35,TV/Monitor, LG Electronics , 17MB15TP ,W,0.0124,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
36,TV/Monitor, LG Electronics , 22MP410P ,W,0.015300000000000001,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
37,TV/Monitor, LG Electronics , 24BP45YP ,W,0.0177,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
38,TV/Monitor, LG Electronics , 27MP60GP ,W,0.0209,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
39,TV/Monitor, KOORUI , 24E3 ,W,0.018,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
40,TV/Monitor, LG Electronics , 24BP75CP ,W,0.0176,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
41,TV/Monitor, LG Electronics , 27ML60SP ,W,0.021,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
42,TV/Monitor, LG Electronics , 24GN60TP ,W,0.0305, G,HDR
43,TV/Monitor, AG Neovo , LA-2202 ,W,0.0156,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
44,TV/Monitor, AG Neovo , LH-2702 ,W,0.018699999999999998,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
45,TV/Monitor, LG Electronics , 27BK55YP ,W,0.0197,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
46,TV/Monitor, LG Electronics , 27MP450P ,W,0.0208,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
47,TV/Monitor, LG Electronics , 24MP450P ,W,0.0178,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
48,TV/Monitor, IIYAMA CORPORATION , TF2215MC-B2 B ,W,0.0146,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
49,TV/Monitor, Planar , PZN2410_ ,W,0.0152,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
50,TV/Monitor, LG Electronics , 24BP45SP ,W,0.018,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
51,TV/Monitor, LG Electronics , 27MP400P ,W,0.0208,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
52,TV/Monitor, SONY , SDM-F27M30 ,W,0.031100000000000003, G,HDR
53,TV/Monitor, acer , PM168QKT ,W,0.018, G,HDR
54,TV/Monitor, LG Electronics , 24BN55YP ,W,0.0177,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
55,TV/Monitor, LG Electronics , 24MP400P ,W,0.0176,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
56,TV/Monitor, KOORUI , 27N2A ,W,0.019,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
57,TV/Monitor, TCL , 65P735X2 ,W,0.125, G,HDR
58,TV/Monitor, LG Electronics , 32UN550P ,W,0.052, G,HDR
59,TV/Monitor, LG Electronics , 27UN880P ,W,0.0437, G,HDR
60,TV/Monitor, LG Electronics , 27UL500P ,W,0.0378, G,HDR
61,TV/Monitor, TCL , 65P830X2 ,W,0.125, G,HDR
62,TV/Monitor, LG Electronics , 27GP850P ,W,0.05, G,HDR
63,TV/Monitor, LG Electronics , 27UP600P ,W,0.045899999999999996, G,HDR
64,TV/Monitor, TCL , 65P731X2 ,W,0.125, G,HDR
65,TV/Monitor, LG Electronics , 27BN55UP ,W,0.0378, G,HDR
66,TV/Monitor, LG Electronics , 38WP85CP ,W,0.0465, G,HDR
67,TV/Monitor, LG Electronics , 27UL550P ,W,0.0378, G,HDR
68,TV/Monitor, LG Electronics , 24QP750P ,W,0.0225, G,HDR
69,TV/Monitor, LG Electronics , 27QP88DP ,W,0.0366, G,HDR
70,TV/Monitor, LG Electronics , 27BN65QP ,W,0.0367, G,HDR
71,TV/Monitor, acer , B278U ,W,0.037, G,HDR
72,TV/Monitor, LG Electronics , 27QN880P ,W,0.0375, G,HDR
73,TV/Monitor, LG Electronics , 27UP550P ,W,0.038799999999999994, G,HDR
74,TV/Monitor, LG Electronics , 27BP45YP ,W,0.0211,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
75,TV/Monitor, LG Electronics , 27UP650P ,W,0.045899999999999996, G,HDR
76,TV/Monitor, TCL , 55CF630KX1 ,W,0.166, G,HDR
77,TV/Monitor, TCL , 50CF630KX1 ,W,0.116, G,HDR
78,TV/Monitor, LG Electronics , 34WN750P ,W,0.0487, G,HDR
79,TV/Monitor, LG Electronics , 38GN950P ,W,0.106, G,HDR
80,TV/Monitor, LG Electronics , 49WL95CP ,W,0.0765, G,HDR
81,TV/Monitor, acer , CG48 ,W,0.07690000000000001, G,HDR
82,TV/Monitor, TCL , 55CF630X1 ,W,0.166, G,HDR
83,TV/Monitor, TCL , 50CF630X1 ,W,0.116, G,HDR
84,TV/Monitor, acer , XV272K LV ,W,0.064, G,HDR
85,TV/Monitor, LG Electronics , 32QN600P ,W,0.0405, G,HDR
86,TV/Monitor, LG Electronics , 34WN780P ,W,0.0487, G,HDR
88,TV/Monitor, LG Electronics Inc. , OLED65R19LJ ,W,0.199, G,HDR
89,TV/Monitor, LG Electronics , 38WN95CP ,W,0.106, G,HDR
90,TV/Monitor, LG Electronics , 32UN500P ,W,0.052, G,HDR
91,TV/Monitor, LG Electronics , 34BN670P ,W,0.0361, G,HDR
92,TV/Monitor, LG Electronics , 32QP880P ,W,0.0429, G,HDR
93,TV/Monitor, Lipa , AX-60 ,W,0.016, D,HDR
94,TV/Monitor, Lipa , HDR-50 ,W,0.016, D,HDR
95,TV/Monitor, Lipa , HDR-60 ,W,0.016, D,HDR
96,TV/Monitor, Lipa , HDR-70 ,W,0.016, D,HDR
97,TV/Monitor, Lipa , AX-60T ,W,0.016, D,HDR
98,TV/Monitor, UPERFECT , M156A08/M156J16/M156B05/M156B23/M156F26 ,W,0.006,https://eprel.ec.europa.eu/assets/images/label/thumbnails/A-Left-DarkGreen-WithAGScale.png,SDR
99,TV/Monitor, BenQ , PD3205UA ,W,0.0446, G,HDR
100,TV/Monitor, UNITED , UN32321S ,W,0.045, G,HDR
101,TV/Monitor, BenQ , PD2705UA ,W,0.038200000000000005, G,HDR
102,TV/Monitor, TCL , 65RP630X1 ,W,0.12, G,HDR
103,TV/Monitor, TCL , 65RP631KX1 ,W,0.12, G,HDR
104,TV/Monitor, TCL , 65RP630KX1 ,W,0.12, G,HDR
105,TV/Monitor, TCL , 55RP631KX1 ,W,0.09, G,HDR
106,TV/Monitor, TCL , 55RP630KX1 ,W,0.09, G,HDR
107,TV/Monitor, TCL , 50RP630KX1 ,W,0.085, G,HDR
108,TV/Monitor, TCL , 50RP631KX1 ,W,0.085, G,HDR
109,TV/Monitor, TCL , 55RP630X1 ,W,0.09, G,HDR
110,TV/Monitor, TCL , 50RP630X1 ,W,0.085, G,HDR
111,TV/Monitor, NPG , S430L32 H ,W,0.03,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
112,TV/Monitor, TCL , 43RP630KX1 ,W,0.07, G,HDR
113,TV/Monitor, Panasonic , TX-65LXX979 ,W,0.195, G,HDR
114,TV/Monitor, TCL , 43RP630X1 ,W,0.07, G,HDR
115,TV/Monitor, TCL , 43RP631KX1 ,W,0.07, G,HDR
116,TV/Monitor, SHARP , 1T-C32FG6EF2AB ,W,0.025,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
117,TV/Monitor, SHARP , 1T-C32EA2EF2NBS ,W,0.017,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
118,TV/Monitor, SHARP , 1T-C24EE2KF2UBM ,W,0.017,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
119,TV/Monitor, SHARP , 4T-C43BJ2KF2FB ,W,0.026,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
120,TV/Monitor, SHARP , 2T-C42CG3IG2NB ,W,0.025,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
121,TV/Monitor, SHARP , 1T-C32FA2EF2NB ,W,0.026,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
122,TV/Monitor, SHARP , 4T-C65FN7EL2AB ,W,0.025,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
123,TV/Monitor, SHARP , 2T-C40FG6EL2AB ,W,0.048,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
124,TV/Monitor, NPG , S430L43F ,W,0.05,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
125,TV/Monitor, SHARP , 4T-C55FN1EL2AB ,W,0.031,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
126,TV/Monitor, SHARP , 2T-C40FG4EL2AB ,W,0.12, G,HDR
127,TV/Monitor, SHARP , 4T-C50DL2KL2AB ,W,0.09, G,HDR
128,TV/Monitor, SHARP , 4T-C43FK2EL2NB ,W,0.09, G,HDR
129,TV/Monitor, SHARP , 1T-C32BI2KE2AW ,W,0.095, G,HDR
130,TV/Monitor, SHARP , 1T-C32EE2IF2NB ,W,0.103, G,HDR
131,TV/Monitor, Soulaca INC , SS215U22-E015 ,W,0.0215,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png,SDR
132,TV/Monitor, Soulaca INC , HYM27E-TBLS11017 ,W,0.0285,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png,SDR
133,TV/Monitor, Soulaca INC , WLM32BLS90 ,W,0.0355,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png,SDR
134,TV/Monitor, Soulaca INC , HYM22E-0BLS90005 ,W,0.0213,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png,SDR
135,TV/Monitor, DELL , U2722DE WOST ,W,0.020399999999999998,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
136,TV/Monitor, iFFALCON , iFF50U62X1 ,W,0.085, G,HDR
137,TV/Monitor, UNITED , UN40321S ,W,0.075, G,HDR
138,TV/Monitor, FUJITSU , B2410 TS ,W,0.0111,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,SDR
139,TV/Monitor, FUJITSU , B2410 TE ,W,0.0111,https://eprel.ec.europa.eu/assets/images/label/thumbnails/C-Left-LightGreen-WithAGScale.png,SDR
140,TV/Monitor, Panasonic , TX-55LZC1505 ,W,0.109, G,HDR
141,TV/Monitor, Panasonic , TX-55LZC1506 ,W,0.109, G,HDR
142,TV/Monitor, Panasonic , TX-65LZW2004 ,W,0.169, G,HDR
143,TV/Monitor, IIYAMA CORPORATION , XUB2294HS-B2 ,W,0.0121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
144,TV/Monitor, IIYAMA CORPORATION , XU2294HSU-B2 ,W,0.0121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
145,TV/Monitor, IIYAMA CORPORATION , XUB2294HSU-W2 ,W,0.0121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
146,TV/Monitor, IIYAMA CORPORATION , XUB2294HSU-B2 ,W,0.0121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
147,TV/Monitor, IIYAMA CORPORATION , XU2294HS-B2 ,W,0.0121,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
148,TV/Monitor, IIYAMA CORPORATION , T1721MSC-B2 ,W,0.0128,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
149,TV/Monitor, IIYAMA CORPORATION , XUB2792HSU-B5 ,W,0.0216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
150,TV/Monitor, IIYAMA CORPORATION , XU2794HSU-B1 ,W,0.0215,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
151,TV/Monitor, IIYAMA CORPORATION , XB2283HSU-B1 ,W,0.0154,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
152,TV/Monitor, IIYAMA CORPORATION , XUB2792HSU-W5 ,W,0.0216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
153,TV/Monitor, IIYAMA CORPORATION , XUB2792HSU-W5 A ,W,0.0216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
154,TV/Monitor, IIYAMA CORPORATION , XUB2495WSU-B6 ,W,0.0157,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
155,TV/Monitor, IIYAMA CORPORATION , XU2792HSU-B1 G ,W,0.0216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
156,TV/Monitor, IIYAMA CORPORATION , XUB2495WSU-B5 ,W,0.0178,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
157,TV/Monitor, IIYAMA CORPORATION , XUB2792HSU-B5 A ,W,0.0216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
158,TV/Monitor, IIYAMA CORPORATION , XU2792HSU-B1 F ,W,0.0216,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
159,TV/Monitor, IIYAMA CORPORATION , XUB2794HSU-B1 ,W,0.0215,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
160,TV/Monitor, IIYAMA CORPORATION , X2283HSU-B1 ,W,0.0154,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
161,TV/Monitor, BenQ , EX480UZ ,W,0.0439, E,HDR
162,TV/Monitor, BenQ , EX480UZE ,W,0.0439, E,HDR
163,TV/Monitor, VIVAX , TV-32LE114T2S2 ,W,0.031,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
164,TV/Monitor, BenQ , PD2506Q ,W,0.0385, G,HDR
165,TV/Monitor, BenQ , PD2506QA ,W,0.0385, G,HDR
166,TV/Monitor, Panasonic , TX-55LZC2004 ,W,0.132, G,HDR
167,TV/Monitor, LG Electronics , 27BN65YP ,W,0.0206,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
168,TV/Monitor, LG Electronics , 24BK55YP ,W,0.0169,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
169,TV/Monitor, LG Electronics , 24BN65YP ,W,0.0178,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
170,TV/Monitor, TCL , 32S5203X2 ,W,0.042, G,HDR
171,TV/Monitor, TCL , 40S6201X2 ,W,0.062, G,HDR
172,TV/Monitor, Sylvox , OQ65A1CAGC ,W,0.093,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
173,TV/Monitor, TCL , 32S5200X2 ,W,0.042, G,HDR
174,TV/Monitor, TCL , 40S5203X2 ,W,0.062, G,HDR
175,TV/Monitor, TCL , 32S6203X2 ,W,0.042, G,HDR
176,TV/Monitor, Sylvox , OT65A1CAGC ,W,0.093,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
177,TV/Monitor, TCL , 32S5201X2 ,W,0.042, G,HDR
178,TV/Monitor, TCL , 32S5209X2 ,W,0.042, G,HDR
179,TV/Monitor, TCL , 32S6200X2 ,W,0.042, G,HDR
180,TV/Monitor, TCL , 32S6201X2 ,W,0.042, G,HDR
181,TV/Monitor, TCL , 32S6209X2 ,W,0.042, G,HDR
182,TV/Monitor, TCL , 32A5000X2 ,W,0.042, G,HDR
183,TV/Monitor, TCL , 40S6209X2 ,W,0.062, G,HDR
184,TV/Monitor, VIVAX , TV-40LE114T2S2 ,W,0.044,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
185,TV/Monitor, LG Electronics , 43UN700P ,W,0.0819, G,HDR
186,TV/Monitor, LG Electronics , 43BN70UP ,W,0.0819, G,HDR
187,TV/Monitor, ViewSonic , VS19251(VP2456) ,W,0.014,https://eprel.ec.europa.eu/assets/images/label/thumbnails/D-Left-Yellow-WithAGScale.png,SDR
188,TV/Monitor, METZ , 32MTD3001Z ,W,0.02, D,HDR
189,TV/Monitor, METZ , 40MTD3001Z ,W,0.037, E,HDR
190,TV/Monitor, F&U , FL24115 ,W,0.018,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
191,TV/Monitor, Panasonic , TX-32LS500E ,W,0.043, G,HDR
192,TV/Monitor, TCL , 40S5201X2 ,W,0.062, G,HDR
193,TV/Monitor, Panasonic , TX-24LSW504S ,W,0.021,https://eprel.ec.europa.eu/assets/images/label/thumbnails/F-Left-DarkOrange-WithAGScale.png,SDR
194,TV/Monitor, VIVAX , B Series 32LE20K  ,W,0.033, G,HDR
196,TV/Monitor, Panasonic , TX-77LZC2004 ,W,0.222, G,HDR
197,TV/Monitor, Panasonic , TX-43LXW704 ,W,0.084, G,HDR
198,TV/Monitor, TCL , 40S6200X2 ,W,0.062, G,HDR
199,TV/Monitor, TCL , 40S6203X2 ,W,0.062, G,HDR
200,TV/Monitor, TCL , 40S5200X2 ,W,0.062, G,HDR
201,TV/Monitor, TCL , 40S5209X2 ,W,0.062, G,HDR
203,TV/Monitor, TCL , 85C735KX1 ,W,0.361, G,HDR
204,TV/Monitor, TCL , 55P639KX1 ,W,0.09, G,HDR
205,TV/Monitor, TCL , 58P639KX1 ,W,0.095, G,HDR
206,TV/Monitor, TCL , 65P639KX1 ,W,0.125, G,HDR
207,TV/Monitor, TCL , 75P639KX1 ,W,0.21, G,HDR
208,TV/Monitor, TCL , 43P639KX1 ,W,0.074, G,HDR
209,TV/Monitor, Panasonic , TX-55LZ800E ,W,0.101, G,HDR
210,TV/Monitor, Panasonic , TX-65LZC1505 ,W,0.138, G,HDR
211,TV/Monitor, Panasonic , TX-55LZF1507 ,W,0.109, G,HDR
212,TV/Monitor, VIVAX , B Series 40LE20K ,W,0.047, G,HDR
213,TV/Monitor, Panasonic , TX-49LXN978 ,W,0.113, G,HDR
214,TV/Monitor, Panasonic , TX-55LX970E ,W,0.167, G,HDR
215,TV/Monitor, Panasonic , TX-55LZ1000E ,W,0.102, G,HDR
216,TV/Monitor, Panasonic , TX-55LZ2000E ,W,0.132, G,HDR
217,TV/Monitor, Hannspree , HO220PTA(HSG1483) ,W,0.016,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
218,TV/Monitor, TCL , 40S5200KX1 ,W,0.062, G,HDR
219,TV/Monitor, TCL , 40S5209KX1 ,W,0.062, G,HDR
220,TV/Monitor, Metz , Lunis 42TY92 OLED twin R ,W,0.071, G,HDR
221,TV/Monitor, Panasonic , TX-65LZC1506 ,W,0.138, G,HDR
222,TV/Monitor, TELEFUNKEN , TE43553B42V2KZ ,W,0.06, G,HDR
223,TV/Monitor, TELEFUNKEN , TE24553B42V2DZ ,W,0.032, G,HDR
224,TV/Monitor, TELEFUNKEN , TE32553B45V2DZ ,W,0.045, G,HDR
225,TV/Monitor, TCL , 50P639KX1 ,W,0.085, G,HDR
226,TV/Monitor, BOIFUN , BFN-161 ,W,0.0003, -,HDR
227,TV/Monitor, Panasonic , TX-48LZC1506 ,W,0.079, G,HDR
228,TV/Monitor, Sylvox , OT43A1CAGE ,W,0.054,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png,SDR
229,TV/Monitor, Panasonic , TX-65LZ1500E ,W,0.138, G,HDR
230,TV/Monitor, Sylvox , OQ43A1CAGE ,W,0.054,https://eprel.ec.europa.eu/assets/images/label/thumbnails/G-Left-Red-WithAGScale.png,SDR
231,TV/Monitor, Panasonic , TX-43LXF977 ,W,0.086, G,HDR
232,TV/Monitor, Panasonic , TX-43LX700E ,W,0.084, G,HDR
233,TV/Monitor, LG Electronics Inc. , 75UP77109LC ,W,0.185, G,HDR
234,TV/Monitor, Panasonic , TX-49LX970E ,W,0.113, G,HDR
235,TV/Monitor, SHARP , 1T-C32FAx ,W,0.026,https://eprel.ec.europa.eu/assets/images/label/thumbnails/E-Left-LightOrange-WithAGScale.png,SDR
236,TV/Monitor, TechniSat , TECHNIVISION HD32AO MOBIL ,W,0.045, G,HDR
237,TV/Monitor, TechniSat , TECHNIVISION HD32AW MOBIL ,W,0.045, G,HDR
238,TV/Monitor, TCL , 43RC630KX1 ,W,0.095, G,HDR
239,TV/Monitor, Samsung , S55BG970NU ,W,0.205, G,HDR
240,TV/Monitor, TCL , 43RC630X1 ,W,0.095, G,HDR
241,TV/Monitor, TechniSat , TECHNIVISION HD24A ,W,0.032, G,HDR
242,TV/Monitor, VIVAX , A Series 50UHD10K  ,W,0.087, G,HDR
244,TV/Monitor, Panasonic , TX-75LXW944 ,W,0.297, G,HDR
245,TV/Monitor, LG Electronics , 38BQ85C ,W,0.046799999999999994, G,HDR
246,TV/Monitor, Samsung , HG55BU800EA ,W,0.13, G,HDR
247,TV/Monitor, Samsung , HG50BU800EA ,W,0.113, G,HDR
248,TV/Monitor, Samsung , HG65BU800EA ,W,0.179, G,HDR
249,TV/Monitor, Samsung , HG75BU800EA ,W,0.231, G,HDR
250,TV/Monitor, VIVAX , A Series 32LE10K  ,W,0.033, G,HDR
